timestamp,co2[ppm],exposure[null],full_particulate[undefined],humidity[%],pm0p3_cpl_a[counts/dL],pm0p3_cpl_b[counts/dL],pm0p5_cpl_a[counts/dL],pm0p5_cpl_b[counts/dL],pm10p0[null],pm10p0_atm_a[ug/m^3],pm10p0_atm_b[ug/m^3],pm10p0_cf1_a[ug/m^3],pm10p0_cf1_b[ug/m^3],pm10p0_cpl_a[counts/dL],pm10p0_cpl_b[counts/dL],pm1p0[null],pm1p0_atm_a[ug/m^3],pm1p0_atm_b[ug/m^3],pm1p0_cf1_a[ug/m^3],pm1p0_cf1_b[ug/m^3],pm1p0_cpl_a[counts/dL],pm1p0_cpl_b[counts/dL],pm2p5[ug/m^3],pm2p5_atm_a[ug/m^3],pm2p5_atm_b[ug/m^3],pm2p5_cf1_a[ug/m^3],pm2p5_cf1_b[ug/m^3],pm2p5_cpl_a[counts/dL],pm2p5_cpl_b[counts/dL],pm5p0_cpl_a[counts/dL],pm5p0_cpl_b[counts/dL],pressure[Pa],temperature[°F]
2023-06-28T06:00:39-04:00,432.917,1,---,54.624,1297.5,1211,367.333,343.917,12.625,14.167,11.083,14.167,11.083,0.667,0,6.208,6.167,6.25,6.167,6.25,113.167,92.333,11.958,13.583,10.333,13.583,10.333,10.667,4.917,0.667,0.917,97869.417,78.2
2023-06-28T06:02:39-04:00,430.75,1,---,54.694,1346,1261,385.333,358.667,13.25,13.5,13,13.5,13,0.5,0.333,6.375,6.667,6.083,6.667,6.083,108.333,106.917,12.875,12.917,12.833,12.917,12.833,12,12.5,0.833,0.333,97868.45,78.2
2023-06-28T06:03:39-04:00,431.5,1,---,54.65,1173,1239.5,348,365.917,13.25,13.167,13.333,13.167,13.333,0.333,0.5,5.917,5.833,6,5.833,6,96.167,100.75,12.333,12.333,12.333,12.333,12.333,15.167,12.25,1.167,1.083,97866.342,78.2
2023-06-28T06:05:39-04:00,432.417,1,---,54.685,1272,1188.5,376.167,339,13.333,14.417,12.25,14.417,12.25,0,0.333,6.042,6.75,5.333,6.75,5.333,99.333,91.75,12.792,13.75,11.833,13.75,11.833,14.667,8.917,0.5,0.333,97861.542,78.2
2023-06-28T06:06:39-04:00,433.083,1,---,54.686,1259,1248.25,378.667,353.75,13.25,14.167,12.333,14.167,12.333,0.833,0,6.875,7.25,6.5,7.25,6.5,103.5,99.5,12.792,13.25,12.333,13.25,12.333,11.833,9.583,1.167,0,97862.367,78.2
2023-06-28T06:07:39-04:00,432.917,1,---,54.752,1294.5,1152.5,371.833,322.25,13.667,15.25,12.083,15.25,12.083,0.833,0.417,6.042,6.583,5.5,6.583,5.5,113.167,84.917,12.375,13.417,11.333,13.417,11.333,13,11.083,2.833,0.917,97858.7,78.2
2023-06-28T06:08:39-04:00,---,1,---,54.77,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,97857.067,78.2
2023-06-28T06:09:39-04:00,432,1,---,54.742,1393,1236.75,393,358.25,15.083,15.833,14.333,15.833,14.333,1,0.333,6.25,6.667,5.833,6.667,5.833,114.333,111.333,13.417,13.333,13.5,13.333,13.5,12,11.917,3.667,1,97857.292,78.2
2023-06-28T06:11:39-04:00,429.917,1,---,54.688,1294,1250.25,382.167,363.083,14.042,14.833,13.25,14.833,13.25,0.5,0,6.292,6.25,6.333,6.25,6.333,110.333,96.25,12.583,12.833,12.333,12.833,12.333,11.667,11,2.5,1.25,97852.625,78.2
2023-06-28T06:12:39-04:00,429.75,1,---,54.807,1345.5,1188.75,390.667,346.25,13.208,14.667,11.75,14.667,11.75,0.833,0.667,6.333,6.917,5.75,6.917,5.75,102.667,94.833,12.333,13.5,11.167,13.5,11.167,14,8.833,0.833,0.833,97854.367,78.2
2023-06-28T06:14:39-04:00,431.25,1,---,54.739,1299.5,1109,381.333,314.333,13.375,15.75,11,15.75,11,0.333,0.083,6.333,6.75,5.917,6.75,5.917,112.167,79.583,12.333,13.917,10.75,13.917,10.75,12.833,7.833,2.333,0.583,97857.45,78.2
2023-06-28T06:15:39-04:00,431.667,1,---,54.738,1237.5,1221.75,369.167,348.25,12.792,13.667,11.917,13.667,11.917,0.5,0.333,6.208,6.417,6,6.417,6,101.667,84,12.083,13,11.167,13,11.167,11.833,8.75,0.833,0.667,97860.05,78.2
2023-06-28T06:16:39-04:00,432.583,1,---,54.693,1357.5,1231,383.667,363.083,13.542,15,12.083,15,12.083,0,0.417,6.625,6.833,6.417,6.833,6.417,111.5,88.417,13,14.25,11.75,14.25,11.75,15.5,7.417,1.167,0.5,97861.6,78.2
2023-06-28T06:18:39-04:00,432.333,1,---,54.762,1325.5,1180,388.5,336.417,12.667,13.5,11.833,13.5,11.833,0.5,0.083,6,6.167,5.833,6.167,5.833,109.667,93.417,12.208,12.833,11.583,12.833,11.583,8.667,8.917,0.5,0.333,97863.958,78.2
2023-06-28T06:19:39-04:00,431.083,1,---,54.781,1388,1118.75,405.833,335.25,13.667,14.75,12.583,14.75,12.583,0.5,0.333,6.583,6.75,6.417,6.75,6.417,114.5,90.583,13,14.083,11.917,14.083,11.917,13.333,10.417,0.5,1,97861.667,78.2
2023-06-28T06:21:39-04:00,422.333,1,---,54.735,1332.5,1166.25,382.167,334.25,14.167,16.417,11.917,16.417,11.917,2.5,0.25,6.125,6.5,5.75,6.5,5.75,105,86.5,12.083,13,11.167,13,11.167,14.667,8.917,5.167,1,97857.883,78.2
2023-06-28T06:22:39-04:00,426.75,1,---,54.68,1377.5,1233.75,396,358.333,13.292,14.417,12.167,14.417,12.167,0,0,7.042,7.333,6.75,7.333,6.75,100.5,93.917,12.708,13.75,11.667,13.75,11.667,13.667,9.917,0.833,0.833,97857.883,78.2
2023-06-28T06:23:39-04:00,430.25,1,---,54.777,1368,1201.5,400.667,346.417,12.875,14.167,11.583,14.167,11.583,0.833,0,6.417,6.333,6.5,6.333,6.5,103.667,94.25,12.042,12.833,11.25,12.833,11.25,11.833,4.917,0.833,0.333,97856.792,78.1
2023-06-28T06:25:39-04:00,430.917,1,---,54.77,1348.5,1283.75,388.667,375.583,14.417,13.667,15.167,13.667,15.167,0,0.25,6.583,6.5,6.667,6.5,6.667,104.833,105.167,13.667,13.167,14.167,13.167,14.167,11.333,16.167,0.833,1.583,97854.025,78.1
2023-06-28T06:26:39-04:00,431.583,1,---,54.803,1308,1131.5,367.5,332.75,12.417,12.5,12.333,12.5,12.333,0,0.25,6.042,6.083,6,6.083,6,99.5,86.083,12,12,12,12,12,9.833,12,0.833,0.833,97855.575,78.1
2023-06-28T06:28:39-04:00,428.182,1,---,54.8,1362,1156.909,399.091,327.727,14,16,12,16,12,0.182,0,6.636,7.364,5.909,7.364,5.909,106,83.182,12.682,13.545,11.818,13.545,11.818,13.273,12.636,3.636,0,97853.127,78.1
2023-06-28T06:29:39-04:00,420.583,1,---,54.813,1333.5,1194.75,387.833,342,14.25,15.667,12.833,15.667,12.833,0.667,0,6.458,6.833,6.083,6.833,6.083,112.167,90.5,13.792,14.75,12.833,14.75,12.833,16.5,14,1.5,0,97848.367,78.1
2023-06-28T06:31:39-04:00,422.833,1,---,54.85,1284.5,1189.75,379.333,354.083,12.917,13.333,12.5,13.333,12.5,0,0.333,6.417,6.833,6,6.833,6,109.167,103.417,12.708,13.25,12.167,13.25,12.167,10.167,9,0,0.333,97845.033,78.1
2023-06-28T06:32:39-04:00,425.583,1,---,54.808,1379,1254.25,408.833,356.25,14.417,15.75,13.083,15.75,13.083,0,0.417,7.25,8.25,6.25,8.25,6.25,114.5,98.333,13.333,14.083,12.583,14.083,12.583,14.167,9.417,1.833,0.833,97841.225,78.1
2023-06-28T06:33:39-04:00,428.833,1,---,54.847,1377,1249.25,397.833,361.583,14.75,16,13.5,16,13.5,0,0,6.417,7.083,5.75,7.083,5.75,114.167,108.083,14.042,14.583,13.5,14.583,13.5,15,15.75,1.333,0,97837.767,78.1
2023-06-28T06:35:39-04:00,429.75,1,---,54.776,1345,1122.25,384.167,322.833,12.875,14.333,11.417,14.333,11.417,0,0,6.292,6.833,5.75,6.833,5.75,93,87.167,12.292,13.667,10.917,13.667,10.917,14,7.667,1.167,0.5,97831.083,78.1
2023-06-28T06:36:39-04:00,428.333,1,---,54.907,1376,1192.75,396,348.75,15.542,17,14.083,17,14.083,1,0.25,6.708,6.667,6.75,6.667,6.75,116.667,104.833,13.625,13.833,13.417,13.833,13.417,16.833,12.917,5.167,0.75,97831.033,78.1
2023-06-28T06:38:39-04:00,416.667,1,---,54.907,1212.5,1328.25,353,380.75,14.292,13.417,15.167,13.417,15.167,0,0.5,6.167,5.917,6.417,5.917,6.417,103.5,121.583,13.917,13.417,14.417,13.417,14.417,15.667,15.667,0,0.917,97825.95,78.1
2023-06-28T06:39:39-04:00,416.417,1,---,54.858,1264.5,1275.75,370.833,374.917,13.958,12.833,15.083,12.833,15.083,0,1,6.167,5.75,6.583,5.75,6.583,105.667,109.917,12.667,11.667,13.667,11.667,13.667,11.333,13.25,0.833,1.833,97825.108,78.1
2023-06-28T06:40:39-04:00,413.333,1,---,54.843,1370.5,1172,394.5,337.083,13.667,15.417,11.917,15.417,11.917,1.333,0,6.417,6.667,6.167,6.667,6.167,116.5,99,12.792,13.833,11.75,13.833,11.75,15.667,9.5,1.833,0.167,97824.725,78.1
2023-06-28T06:42:39-04:00,428.333,1,---,54.852,1351.5,1263,409.167,356.75,14.75,14.833,14.667,14.833,14.667,0,0.417,6.875,7.167,6.583,7.167,6.583,110.667,103.833,14.083,14.667,13.5,14.667,13.5,11.667,10.333,0,1,97826.4,78.1
2023-06-28T06:43:39-04:00,430,1,---,54.916,1325.5,1236,396.833,365.667,14.333,15.417,13.25,15.417,13.25,0.833,0,6.667,7.083,6.25,7.083,6.25,106.833,94.333,13.042,13.417,12.667,13.417,12.667,16.167,13.833,2.833,0.417,97823.442,78.1
2023-06-28T06:45:39-04:00,427.917,1,---,54.906,1296,1300.5,366.667,383.25,14.042,12.833,15.25,12.833,15.25,0.333,0.583,6.375,6.083,6.667,6.083,6.667,92.833,106,13.167,12.167,14.167,12.167,14.167,12.667,18.167,0.333,1.25,97824.1,78.1
2023-06-28T06:46:39-04:00,426.417,1,---,54.905,1377,1178.5,415.333,340.167,14.042,15.333,12.75,15.333,12.75,1.333,0.417,5.833,6.583,5.083,6.583,5.083,116.333,109.417,12.792,14.167,11.417,14.167,11.417,13.333,11.583,1.833,1.5,97827.525,78.1
2023-06-28T06:48:39-04:00,421.083,1,---,54.824,1405.5,1205.5,410.5,343.75,13.375,14.75,12,14.75,12,1,0.333,6.542,7.083,6,7.083,6,105.167,87.583,12.542,13.583,11.5,13.583,11.5,9.667,8.25,1.5,0.75,97832.333,78.1
2023-06-28T06:49:39-04:00,418.917,1,---,54.873,1257.5,1127.25,364.167,322.75,13.917,15.667,12.167,15.667,12.167,1.667,0.417,5.958,6.333,5.583,6.333,5.583,108.333,96.417,12.458,13.583,11.333,13.583,11.333,16.5,7.917,2,0.917,97832.358,78.1
2023-06-28T06:50:39-04:00,421.917,1,---,54.944,1222.5,1251.25,353.167,355.917,13.167,13.667,12.667,13.667,12.667,0.667,0.167,6.125,5.75,6.5,5.75,6.5,97.833,91.917,12.25,12.333,12.167,12.333,12.167,11.667,11.417,1.5,0.667,97832.475,78.1
2023-06-28T06:52:39-04:00,429.5,1,---,54.918,1409.5,1282,417,359.833,14,15.5,12.5,15.5,12.5,0.333,0,7.167,7.667,6.667,7.667,6.667,104.5,89.917,13.458,14.417,12.5,14.417,12.5,11.833,10.083,1.167,0,97836.775,78.1
2023-06-28T06:53:39-04:00,430.917,1,---,54.957,1293.5,1189,380.333,340.167,14.292,14.333,14.25,14.333,14.25,0.5,0.583,6.042,7.083,5,7.083,5,105.5,112.917,13.208,13.25,13.167,13.25,13.167,13.167,13.083,1.5,1,97838.933,78.1
2023-06-28T06:55:39-04:00,427.417,1,---,54.959,1183,1235,346.5,354.083,13.083,13.417,12.75,13.417,12.75,0.833,0,5.5,5.333,5.667,5.333,5.667,94.833,98.333,12.167,12.167,12.167,12.167,12.167,17.333,11.583,0.833,0.667,97837.442,78.1
2023-06-28T06:56:39-04:00,423.917,1,---,54.991,1418.5,1146,412.167,328.25,12.458,13.583,11.333,13.583,11.333,0.167,0,6.25,7.583,4.917,7.583,4.917,109.333,90.5,12.167,13.333,11,13.333,11,7.167,10.917,0.5,0.333,97837.475,78.1
2023-06-28T06:57:39-04:00,425.333,1,---,55.023,1224.5,1197.75,357.833,346,13.083,14.167,12,14.167,12,0.667,0.833,5.583,5.167,6,5.167,6,118.667,88.167,11.958,12.667,11.25,12.667,11.25,12.833,8.583,2,0.917,97836.15,78.1
2023-06-28T06:59:39-04:00,426.583,1,---,54.962,1258,1218.75,376.5,355.333,13,13.5,12.5,13.5,12.5,0,0,6.792,7.25,6.333,7.25,6.333,96,96.667,12.5,12.917,12.083,12.917,12.083,8.333,7.5,1,0,97829.733,78.1
2023-06-28T07:00:39-04:00,428.083,1,---,55.118,1428.5,1259.75,414.833,365.667,13.75,14.25,13.25,14.25,13.25,0,0.667,7.125,7.667,6.583,7.667,6.583,101.333,93,13.208,13.833,12.583,13.833,12.583,9.5,10.333,0,0.667,97830.458,78
2023-06-28T07:02:39-04:00,429.833,1,---,54.97,1293.5,1311.75,372.333,375.083,14.167,13.917,14.417,13.917,14.417,0,0.167,6.125,5.667,6.583,5.667,6.583,116.333,112.833,13.375,13.167,13.583,13.167,13.583,12,10.667,1,1.25,97827.083,78.1
2023-06-28T07:03:39-04:00,430,1,---,54.973,1384,1191,395.5,347.083,14.417,17.5,11.333,17.5,11.333,0,0.25,6.208,6.417,6,6.417,6,124.667,90.833,13.5,16.167,10.833,16.167,10.833,22.167,6.333,1.833,0.75,97827.542,78.1
2023-06-28T07:05:39-04:00,428,1,---,54.964,1152,1259.5,333.5,357.75,13,12.5,13.5,12.5,13.5,0,0,5.958,5.5,6.417,5.5,6.417,107.333,98.25,12.167,11.417,12.917,11.417,12.917,9.667,13.917,1.333,1,97828.375,78.1
2023-06-28T07:06:39-04:00,426.909,1,---,54.997,1276.909,1188.273,375.636,341.364,13.182,12.818,13.545,12.818,13.545,0.364,0,5.727,5.727,5.727,5.727,5.727,95.455,104.364,12.364,11.545,13.182,11.545,13.182,12,13.727,2,0.636,97824.791,78.1
2023-06-28T07:07:39-04:00,427.667,1,---,54.982,1254,1137,366.5,324.667,12.125,12.75,11.5,12.75,11.5,0.5,0.417,5.875,6.083,5.667,6.083,5.667,101.167,86.833,11.292,11.75,10.833,11.75,10.833,7.333,9.25,1.667,1,97824.758,78.1
2023-06-28T07:09:39-04:00,428.333,1,---,55.001,1347.5,1228.5,395.5,357.833,13.292,14.917,11.667,14.917,11.667,0,0.25,6.125,6.417,5.833,6.417,5.833,101.667,93.5,12.5,13.417,11.583,13.417,11.583,14.167,10,2.667,0.25,97821.4,78.1
2023-06-28T07:10:39-04:00,428.083,1,---,54.996,1392.5,1165.5,409,340.917,13.75,15.333,12.167,15.333,12.167,0,0.417,6.208,6.083,6.333,6.083,6.333,124.333,85.167,13.292,14.917,11.667,14.917,11.667,12.333,10.417,0.167,0.75,97820.6,78.1
2023-06-28T07:12:39-04:00,437.583,1,---,55.054,1252,1117.5,368.833,314.333,12.042,13.75,10.333,13.75,10.333,0,0.083,5.792,6.417,5.167,6.417,5.167,97,84.583,11.75,13.25,10.25,13.25,10.25,13.333,7,0.833,0.083,97817.542,78.1
2023-06-28T07:13:39-04:00,435,1,---,55.093,1373.5,1179.5,400.833,335.5,13.958,15.583,12.333,15.583,12.333,0.833,0.583,6.292,7.083,5.5,7.083,5.5,103,88.917,12.833,14.25,11.417,14.25,11.417,15.833,9.667,2,1.083,97814.708,78.1
2023-06-28T07:14:39-04:00,431.583,1,---,54.99,1216.5,1236.25,354,363.833,13.875,14.75,13,14.75,13,0.833,0.167,6.5,6.25,6.75,6.25,6.75,103.667,90.083,12.417,12.75,12.083,12.75,12.083,18.5,10.083,2.167,1.5,97815.85,78.1
2023-06-28T07:16:39-04:00,430.75,1,---,54.982,1294.5,1178.75,389.5,339.75,13.625,14.667,12.583,14.667,12.583,0,0,6.292,6.833,5.75,6.833,5.75,119.167,91.75,12.958,14.167,11.75,14.167,11.75,9.333,13.25,1,1.167,97812.658,78.1
2023-06-28T07:17:39-04:00,430.167,1,---,55.143,1241.5,1198.5,363.5,346.417,12.625,13.083,12.167,13.083,12.167,0,0.417,6.25,6.25,6.25,6.25,6.25,103.5,89.583,12.125,12.5,11.75,12.5,11.75,8.667,9,0.167,0.583,97813.908,78.1
2023-06-28T07:19:39-04:00,431.333,1,---,55.172,1382.5,1267.25,409.333,354.5,14.125,16.333,11.917,16.333,11.917,0.5,0.167,6.458,7.25,5.667,7.25,5.667,113.833,92.167,13,14.667,11.333,14.667,11.333,14.833,8.917,0.5,0.667,97814.6,78.1
2023-06-28T07:20:39-04:00,431.917,1,---,55.098,1334.5,1162.75,386.333,335.25,13.208,15.083,11.333,15.083,11.333,0,0,5.958,6.5,5.417,6.5,5.417,111.167,86.917,13.083,15,11.167,15,11.167,19,8.917,0,0.667,97814.042,78.1
2023-06-28T07:22:39-04:00,434.917,1,---,55.147,1270.5,1237.5,377,343.25,12.542,13.417,11.667,13.417,11.667,0,0,6.125,6.5,5.75,6.5,5.75,95.667,90.5,12.083,13.083,11.083,13.083,11.083,11.167,8.75,0.333,0.5,97818.042,78.1
2023-06-28T07:23:39-04:00,435.167,1,---,55.151,1296.5,1165.75,370.167,331.333,13.417,15.083,11.75,15.083,11.75,0,0,5.833,6.583,5.083,6.583,5.083,103.833,107.333,12.708,13.75,11.667,13.75,11.667,16.167,5.917,1.833,0,97816.733,78.1
2023-06-28T07:24:39-04:00,432.833,1,---,55.151,1303.5,1198.25,376.833,331,12.792,14.75,10.833,14.75,10.833,0.333,0.417,5.833,5.917,5.75,5.917,5.75,118.5,93.083,11.958,13.5,10.417,13.5,10.417,10.333,7.167,1.333,0.417,97817.2,78.1
2023-06-28T07:26:39-04:00,430.5,1,---,55.086,1266,1207,369.5,340,13.167,13.917,12.417,13.917,12.417,0.167,0,6.083,6.417,5.75,6.417,5.75,105,100.5,12.875,13.667,12.083,13.667,12.083,11.5,11.583,0.5,0,97812.867,78.1
2023-06-28T07:27:39-04:00,432.25,1,---,55.141,1235.5,1207,358.167,339.333,12.625,12.833,12.417,12.833,12.417,0.667,0.333,5.875,6.167,5.583,6.167,5.583,100.667,90.417,11.917,12.333,11.5,12.333,11.5,9,13.583,0.667,0.333,97806.175,78.1
2023-06-28T07:29:39-04:00,436.25,1,---,55.196,1313,1133,373.667,322.333,13,14.5,11.5,14.5,11.5,0,0,5.958,6.667,5.25,6.667,5.25,102.833,84.083,12.542,14.083,11,14.083,11,14,11.917,0.667,0.417,97803.708,78.1
2023-06-28T07:30:39-04:00,457.583,1,---,55.319,1342.5,1172.5,390.667,344.833,14,15.083,12.917,15.083,12.917,0,0,6.417,6.75,6.083,6.75,6.083,109.667,90.667,13,14,12,14,12,11.333,12.333,1.5,1.25,97801.492,78.1
2023-06-28T07:31:39-04:00,448.083,1,---,55.332,1284,1173.5,370.333,345.75,13.125,14.167,12.083,14.167,12.083,0,0.417,6.667,7,6.333,7,6.333,99.833,81.667,12.125,13.083,11.167,13.083,11.167,12.5,8.333,1,0.833,97792.283,78.1
2023-06-28T07:33:39-04:00,434.417,1,---,55.354,1141,1177.5,337.333,332.917,12.208,11.917,12.5,11.917,12.5,0,0,5.792,6,5.583,6,5.583,90.5,92.917,11.458,11.083,11.833,11.083,11.833,8.833,11.417,1.5,0.833,97781.117,78.1
2023-06-28T07:34:39-04:00,432.667,1,---,55.278,1324.5,1216.25,374.5,347.917,12.625,12.75,12.5,12.75,12.5,0,0,6.417,6.75,6.083,6.75,6.083,92.667,103.083,12.375,12.5,12.25,12.5,12.25,8.5,9.917,0,0,97774.65,78.1
2023-06-28T07:36:39-04:00,454.667,1,---,55.386,1250,1189.5,365.333,343.25,12.542,12.75,12.333,12.75,12.333,0,0.417,5.875,5.667,6.083,5.667,6.083,110.167,85.667,11.625,11.917,11.333,11.917,11.333,9.667,10.25,0,1.25,97761.1,78.1
2023-06-28T07:37:39-04:00,438.833,1,---,55.428,1365,1286.75,398.333,364.583,14.333,15.25,13.417,15.25,13.417,1,0,6.75,6.5,7,6.5,7,110.333,102.667,13.458,13.75,13.167,13.75,13.167,14.333,11.75,2,0.333,97756.508,78.1
2023-06-28T07:39:39-04:00,440.583,1,---,55.486,1352,1248.5,392,353.75,14.958,16.083,13.833,16.083,13.833,1.5,0,6.333,6.917,5.75,6.917,5.75,118,107.333,13.708,13.917,13.5,13.917,13.5,12,15.083,2.167,0.833,97759.083,78.1
2023-06-28T07:40:39-04:00,442.667,1,---,55.461,1359,1254.25,401.833,354.917,14.208,15.75,12.667,15.75,12.667,0.833,0,6.917,7.5,6.333,7.5,6.333,102.5,103,13.167,13.833,12.5,13.833,12.5,16.667,9.583,1.833,0.167,97759.808,78.1
2023-06-28T07:41:39-04:00,437.833,1,---,55.428,1350,1255.75,399.833,361.167,14.875,16.583,13.167,16.583,13.167,1.333,0,6.875,6.917,6.833,6.917,6.833,120,104.167,13.417,15,11.833,15,11.833,14.333,8,1.667,1.5,97764.575,78.1
2023-06-28T07:43:39-04:00,432.091,1,---,55.33,1274.182,1214.727,378,356.545,13.045,14.364,11.727,14.364,11.727,0.545,0,6.545,6.818,6.273,6.818,6.273,100.364,102.545,12.409,13.364,11.455,13.364,11.455,14.727,5.818,0.545,0.636,97763.573,78.1
2023-06-28T07:44:39-04:00,431.75,1,---,55.33,1413,1180.5,409.167,340.917,14.125,15.917,12.333,15.917,12.333,1.5,0,6.583,7.5,5.667,7.5,5.667,103.667,89.5,12.625,13.75,11.5,13.75,11.5,13.5,8.5,2.833,1.083,97762.642,78.1
2023-06-28T07:46:39-04:00,434.333,1,---,55.357,1198.5,1144.75,351.333,338,12.208,12.333,12.083,12.333,12.083,0.833,0.583,5.667,5.917,5.417,5.917,5.417,96.5,95.917,11.042,10.667,11.417,10.667,11.417,6.5,9,1.667,1.083,97762.25,78.1
2023-06-28T07:47:39-04:00,441.667,1,---,55.317,1117,1276.25,340.333,367.833,13.208,13.5,12.917,13.5,12.917,0,0.417,6.333,5.75,6.917,5.75,6.917,101.833,94.25,12.5,12.75,12.25,12.75,12.25,16.167,8,0.333,0.75,97757.858,78.1
2023-06-28T07:48:39-04:00,447.083,1,---,55.27,1182.5,1159.5,350.167,323.75,12.75,14.5,11,14.5,11,0,0,6.083,6.083,6.083,6.083,6.083,102,78.917,11.667,12.917,10.417,12.917,10.417,15.5,7.833,2.5,0.417,97753.917,78.1
2023-06-28T07:50:39-04:00,433.167,1,---,55.366,1343.5,1191.75,387.167,348.083,13.875,14.833,12.917,14.833,12.917,0,0,6.375,6.583,6.167,6.583,6.167,115.5,100.75,13.5,14.5,12.5,14.5,12.5,13.833,10.5,0,0.5,97744.383,78.1
2023-06-28T07:51:39-04:00,432.417,1,---,55.381,1402,1245,404.5,346.667,13.458,14.417,12.5,14.417,12.5,0,0,6.958,7.5,6.417,7.5,6.417,104,101.25,13,14,12,14,12,10.333,9.25,0.833,0.417,97740.517,78.1
2023-06-28T07:53:39-04:00,432.167,1,---,55.348,1236.5,1202.75,367.667,334.333,12.875,14.75,11,14.75,11,0,0,6.292,6.5,6.083,6.5,6.083,108,80.583,11.833,13.25,10.417,13.25,10.417,15.333,7,1.167,0.75,97734.875,78.1
2023-06-28T07:54:39-04:00,432,1,---,55.334,1336,1246,390.333,344.667,14,15.917,12.083,15.917,12.083,0,0.417,6.458,6.75,6.167,6.75,6.167,108.5,96.083,12.833,14.167,11.5,14.167,11.5,16.167,7.417,2.167,0.417,97732.442,78.1
2023-06-28T07:56:39-04:00,434.417,1,---,55.33,1267,1150,366.167,318,12.167,13.917,10.417,13.917,10.417,1.667,0,6.042,6.25,5.833,6.25,5.833,89.5,80.417,11.5,12.583,10.417,12.583,10.417,11.167,8,1.667,0,97735.125,78.1
2023-06-28T07:57:39-04:00,435.75,1,---,55.338,1383.5,1077.5,389.167,308.667,12.708,13.667,11.75,13.667,11.75,0,0,6.542,7.167,5.917,7.167,5.917,101.833,90.5,12.333,13.667,11,13.667,11,10.667,8.667,0,1.333,97735.242,78.1
2023-06-28T07:58:39-04:00,436.583,1,---,55.324,1266.5,1206.75,361.833,334.333,13.5,13.917,13.083,13.917,13.083,0,0.417,5.583,5.833,5.333,5.833,5.333,94.667,99.25,12.292,12.25,12.333,12.25,12.333,15.333,15.667,2.167,0.917,97740.225,78.1
2023-06-28T08:00:39-04:00,433.833,1,---,55.471,1345.5,1198.75,395.333,336.833,14.125,16,12.25,16,12.25,0,0,6.333,6.833,5.833,6.833,5.833,113,93.25,13.5,15,12,15,12,17.167,9.583,0.833,0.5,97744.108,78.1
2023-06-28T08:01:39-04:00,433.833,1,---,55.448,1302.5,1267,384.5,367.333,13.667,14.75,12.583,14.75,12.583,0,0,6.75,6.917,6.583,6.917,6.583,104.5,98,12.542,13.083,12,13.083,12,13.667,7.917,2.333,0.5,97743.742,78.1
2023-06-28T08:03:39-04:00,432,1,---,55.461,1325.5,1191.5,380.833,338.333,12.458,13.5,11.417,13.5,11.417,0.833,0.083,6.417,6.667,6.167,6.667,6.167,89,88,11.833,12.333,11.333,12.333,11.333,10,6.75,1.667,0.083,97734.392,78.1
2023-06-28T08:04:39-04:00,432,1,---,55.458,1278.5,1168.5,362.333,342.5,12.667,12,13.333,12,13.333,0,0.333,6.167,6.167,6.167,6.167,6.167,84.667,106.25,12.083,12,12.167,12,12.167,9.333,8.417,0,1.917,97730.5,78.1
2023-06-28T08:05:39-04:00,432.25,1,---,55.41,1224,1319.25,357,364.333,12.167,12.25,12.083,12.25,12.083,0,0.417,6.542,6.167,6.917,6.167,6.917,90,90,11.833,12,11.667,12,11.667,8.833,7,0,0.5,97724.717,78.1
2023-06-28T08:07:39-04:00,434.417,1,---,55.487,1333.5,1238.25,384.333,348.5,14,14.5,13.5,14.5,13.5,0.833,0.167,6.25,6.917,5.583,6.917,5.583,110.833,105.917,13.208,13.417,13,13.417,13,13,15.667,1.667,0.917,97719.55,78.1
2023-06-28T08:08:39-04:00,434.083,1,---,55.552,1272.5,1316.75,373,367,13.375,13.833,12.917,13.833,12.917,0,0,6.75,6.667,6.833,6.667,6.833,102.667,92.25,12.625,12.583,12.667,12.583,12.667,9.833,7.667,0.833,0.083,97717.683,78.1
2023-06-28T08:10:39-04:00,432.917,1,---,55.474,1278.5,1119.25,375.833,327.917,13.792,15.333,12.25,15.333,12.25,2,0.917,5.958,5.917,6,5.917,6,100.167,94.75,12.583,13.833,11.333,13.833,11.333,20.167,9.167,2,1.167,97712.117,78.1
2023-06-28T08:11:39-04:00,433.333,1,---,55.461,1361,1160.25,400.667,335,14.042,15.583,12.5,15.583,12.5,0.5,0.417,6.625,7.083,6.167,7.083,6.167,103.833,104.167,12.958,13.75,12.167,13.75,12.167,16,9.25,2.167,0.583,97707.508,78.1
2023-06-28T08:12:39-04:00,432.167,1,---,55.456,1302,1306.75,371.667,369.917,14.125,13.833,14.417,13.833,14.417,0.333,0.083,6.458,6,6.917,6,6.917,100.833,114.75,13.208,12.667,13.75,12.667,13.75,8.333,10.917,1.5,0.583,97706.517,78.1
2023-06-28T08:14:39-04:00,432,1,---,55.457,1209,1357.75,348.333,385.333,12.542,11.75,13.333,11.75,13.333,0,0,6.292,5.5,7.083,5.5,7.083,85.5,103.667,12.333,11.333,13.333,11.333,13.333,10.5,7.75,0.833,0,97700.367,78.1
